session_id,target
1,3.5660425065129546e-05
2,4.568915413190587e-08
3,5.093556041777311e-08
4,1.81306312331351e-09
5,4.728212900725682e-05
6,4.060027674365224e-06
7,0.0014056731928225486
8,0.0012878057450052029
9,4.878644841281405e-05
10,0.0010481813401441084
11,1.6489774220911036e-05
12,1.966711309182699e-06
13,7.64367037643795e-06
14,0.02417902595832904
15,0.00017953534527801542
16,8.51804374279166e-05
17,0.037097899539658856
18,1.4659956152189969e-06
19,0.0008596656021820429
20,1.462898501285645e-07
21,0.028289012258179775
22,3.25726125567551e-08
23,4.076033855885166e-05
24,8.662940780571345e-05
25,0.0732124494426762
26,3.024568676493681e-08
27,3.726568410399861e-05
28,9.697735799574047e-09
29,0.027670673007363332
30,0.0006982773000373359
31,0.04858957540960742
32,0.021919817253351192
33,1.1866230462413404e-05
34,6.551587512570865e-07
35,0.02059653587438289
36,0.00044678113233481194
37,1.6852617335626893e-10
38,3.911791310219495e-08
39,6.689103875183339e-05
40,1.752344827373528e-06
41,0.0005749733604691467
42,0.0003504490399428577
43,3.098541544860454e-06
44,2.073919492264726e-05
45,0.33749604450392456
46,2.3835343437896426e-05
47,0.0002043260509568336
48,6.37572135874372e-06
49,1.5723049144057034e-05
50,2.872396372911558e-07
51,2.6178008947466414e-09
52,6.715825089104653e-06
53,0.01824391575955362
54,0.00014062310667709978
55,2.947175649062823e-05
56,0.00018048941940292167
57,6.648398363313495e-08
58,1.1626983103762358e-06
59,1.094637021546527e-06
60,3.853384135953363e-07
61,2.1431100091575598e-07
62,6.900485467664945e-05
63,4.483905712544732e-07
64,2.9132492275177227e-05
65,1.8228542124123508e-06
66,7.132657765705608e-07
67,2.0705481347013052e-05
68,0.0005757219007603587
69,0.07877767133220098
70,1.0416547504531661e-05
71,0.0007631078203071373
72,0.00018303650582954768
73,0.008241468438515356
74,7.641109564628127e-06
75,5.351407045771247e-05
76,0.0009967846893871122
77,0.0004137110492040218
78,0.005800088985371313
79,7.334114284534026e-06
80,2.6956899913843146e-06
81,2.106984668787451e-06
82,9.798829593739694e-06
83,8.267797826619815e-09
84,0.7124322665168843
85,1.5044025053980602e-05
86,7.029350220984473e-07
87,0.00577659664675601
88,0.00042488693542484747
89,0.0008684261146544208
90,0.046200776750847106
91,1.034135090312052e-05
92,1.4782127956545925e-07
93,0.02787049257052899
94,5.23959186029205e-05
95,0.004344304801235125
96,6.05671724803382e-08
97,0.00019337604364239112
98,1.2789904399214368e-06
99,1.2201613999337702e-06
100,5.6300396575671715e-05
101,1.9414400780388712e-05
102,0.0050725666793755625
103,4.6739252951061614e-05
104,7.178281626246508e-05
105,7.994838699661038e-06
106,8.624418697620944e-06
107,0.00023611662532258744
108,5.471166106400314e-05
109,3.242293755855263e-07
110,2.5183783577268466e-06
111,8.189764517387016e-05
112,7.414589684357293e-09
113,0.00014531900197677875
114,1.0504948083237729e-07
115,8.051678720358031e-06
116,3.2259621607433486e-05
117,0.0001142687493649227
118,0.004382624202167226
119,0.00010060705711959406
120,0.0003348459889846121
121,6.861501319209173e-07
122,1.2927572153990009e-06
123,1.363587758993936e-05
124,6.955768781858108e-06
125,0.004785935062756469
126,2.983456411013072e-07
127,4.687532000900883e-09
128,1.1134958584013531e-05
129,0.003018303044631001
130,0.00793808801979839
131,0.00043397790355239696
132,0.002076895897765098
133,0.0033558027783033326
134,1.3006800329798347e-06
135,5.411934494940506e-08
136,9.414918177102532e-05
137,1.530286969757338e-05
138,0.003005419915039425
139,2.2063543904558088e-07
140,4.533914752497685e-05
141,4.522357312125927e-09
142,6.005139493081271e-06
143,5.51629927545551e-06
144,0.0023942143632916164
145,1.545479755165235e-07
146,0.0004840916558231584
147,1.8811258317169826e-05
148,0.0016171487803585077
149,0.0013782630428610834
150,0.035381976853599416
151,3.6634425867991205e-08
152,0.017314943609238298
153,4.072953762687305e-05
154,2.6179133700218866e-05
155,2.788275533655531e-05
156,9.21484982498631e-07
157,6.891577915372935e-07
158,0.00020578457847565535
159,1.9413723656321785e-05
160,4.372863114563897e-06
161,0.0035199728596126286
162,3.748194589851006e-05
163,0.0003821604714493718
164,0.003199665701550562
165,3.902276140072481e-08
166,5.606004121240119e-07
167,0.005359032506023779
168,0.0013782630428610834
169,0.0008205381717374801
170,0.00041813777967142905
171,0.0017318592318803171
172,0.00045066797121014326
