session_id,target
1,0.0024298666214721014
2,5.105988185769982e-09
3,1.884190378434677e-08
4,3.001804509409241e-08
5,3.343993240662829e-05
6,0.0002914530980688413
7,0.0008029968423077738
8,0.00016645579317344585
9,0.0009129086499705148
10,0.10233113382200582
11,3.281262638286032e-05
12,8.671017019604653e-05
13,0.00046611325124987945
14,0.36252834221046637
15,5.99521343344209e-05
16,0.004606888758949592
17,0.015370465977926082
18,3.238908712575259e-05
19,0.0010032455190722932
20,2.9093503340042235e-07
21,0.061241304339516384
22,7.097386091502785e-08
23,3.070301425487051e-05
24,0.0003916508768394428
25,0.0718870025909383
26,5.791875208740728e-09
27,0.0007061423031388573
28,3.773489015616476e-07
29,0.014888073389895477
30,0.00013620073790753909
31,0.01317265888112257
32,0.043746964434995136
33,0.0007753434361977152
34,1.1606025288327007e-07
35,0.013170870144008329
36,0.0003349588920447092
37,6.486907503031465e-09
38,1.4641256253290002e-08
39,0.00013620073790753909
40,3.433214685336401e-05
41,0.000510577995501531
42,0.0013627237891882965
43,2.1113086554555087e-06
44,1.387563836117516e-05
45,0.23125882079412086
46,9.922559068480625e-06
47,0.009607610421905333
48,0.0005811561859513354
49,2.5590549850802697e-05
50,1.1316404571332683e-05
51,1.3365614945188025e-07
52,6.272310494269067e-06
53,0.035745200536602635
54,0.00010057677519732298
55,6.410816959244291e-06
56,0.002046681523147687
57,1.6981698527779246e-06
58,2.23327644702331e-05
59,1.7793413724767116e-05
60,6.460205391475342e-06
61,1.0698439194413571e-05
62,0.0016172352853970613
63,1.811432150405186e-05
64,3.359860003740874e-05
65,7.871271025973279e-06
66,1.2689590254449352e-07
67,0.00021718889315201645
68,0.00016882583490412573
69,0.09112663293797704
70,0.00019134036520386581
71,0.00032044319003356355
72,1.7793413724767116e-05
73,0.031058898298198055
74,5.105988185769982e-09
75,2.885941058714528e-05
76,0.0003807296604231658
77,0.00023495713895092056
78,0.0017855479171336064
79,7.952652378676521e-06
80,0.0001281362567343247
81,2.6354607058963684e-05
82,5.41586419617272e-05
83,4.0322383019322974e-08
84,0.24552099739899408
85,1.4531665766957549e-05
86,6.813838407844171e-07
87,0.0015024620342468165
88,0.0005995865957631189
89,0.00042351592169589003
90,0.01835162392456823
91,0.00014502523337784083
92,1.0025925690820626e-05
93,0.008995248376995477
94,0.000974968660925996
95,0.03874526689058647
96,3.595124275812608e-08
97,0.00010840906156583075
98,8.725831160576383e-05
99,2.5142470252823786e-05
100,0.00010568111334661807
101,0.0007489326190181057
102,0.07019142406950267
103,0.0024034806849468154
104,0.0024436692846340237
105,4.441993608298517e-06
106,0.0003267886656648581
107,0.0004586606025845586
108,1.845506209222198e-05
109,1.976869080985608e-05
110,0.00010291773560885018
111,0.0001458103973751105
112,2.783897713648121e-07
113,0.015265732844149522
114,7.17217869328667e-06
115,0.00029488851707388657
116,0.0007953839789850566
117,0.0015237527159805983
118,0.004459488989607885
119,0.009733050998231404
120,0.00018583232233888362
121,4.53685446243932e-05
122,0.00013620073790753909
123,0.0003059677335451644
124,2.197343083693097e-06
125,0.0017570903970250539
126,4.851684295347236e-07
127,5.859738830936519e-09
128,0.000485228812551662
129,0.00313557833322012
130,0.0015444062426142686
131,0.012973252138932013
132,0.0008029968423077738
133,0.0009140211129720037
134,1.770565281594084e-06
135,6.180081902664093e-06
136,3.359860003740874e-05
137,0.00043121180379238994
138,0.0017341752131774118
139,9.277206887446782e-07
140,0.0006886203884758285
141,3.4362418652553156e-09
142,0.00040634829686612533
143,0.00033713541696361133
144,0.0010913579663938324
145,5.105988185769982e-09
146,0.011779199329998059
147,0.0004943442222498706
148,0.0006304744551968715
149,0.0005309682257250801
150,0.06113770920340216
151,2.4196804312141763e-06
152,0.027064277659345354
153,0.0017221516698067043
154,0.002642749051031649
155,1.7761652540209067e-05
156,9.319497882005179e-05
157,9.182554911167834e-05
158,3.359860003740874e-05
159,1.513579269436872e-06
160,0.00013620073790753909
161,0.0013866996804685714
162,5.362352633544921e-05
163,0.00012512503726105244
164,0.0010885205486912111
165,6.881913672957888e-08
166,2.586591064857886e-05
167,0.0039323817984700535
